target,gene,outdeg_Rest,onsig_Rest,outdeg_Stim8hr,onsig_Stim8hr,outdeg_Stim48hr,onsig_Stim48hr
ENSG00000156500,PABIR3,2.0,True,3.0,True,26.0,True
ENSG00000156502,SUPV3L1,8.0,True,43.0,True,65.0,True
ENSG00000156504,PABIR2,1.0,True,3.0,True,0.0,True
ENSG00000156508,EEF1A1,0.0,False,0.0,False,4.0,False
ENSG00000156509,FBXO43,0.0,True,0.0,True,0.0,True
ENSG00000156515,HK1,4.0,True,10.0,True,17.0,True
ENSG00000156521,TYSND1,0.0,True,3.0,True,1.0,True
ENSG00000156531,PHF6,14.0,True,18.0,True,211.0,True
ENSG00000156535,CD109,4.0,True,3.0,True,1.0,True
ENSG00000156587,UBE2L6,0.0,True,0.0,True,0.0,True
ENSG00000156599,ZDHHC5,0.0,True,1.0,True,0.0,True
ENSG00000156603,MED19,2011.0,True,3868.0,True,1269.0,True
ENSG00000156639,ZFAND3,8.0,True,6.0,True,5.0,True
ENSG00000156642,NPTN,8.0,True,6.0,True,7.0,True
ENSG00000156650,KAT6B,0.0,True,0.0,True,0.0,True
ENSG00000156671,SAMD8,1.0,True,2.0,True,6.0,True
ENSG00000156675,RAB11FIP1,218.0,True,587.0,True,217.0,True
ENSG00000156709,AIFM1,37.0,True,57.0,True,997.0,True
ENSG00000156711,MAPK13,0.0,True,0.0,True,0.0,True
ENSG00000156735,BAG4,2.0,False,1.0,False,2.0,False
ENSG00000156738,MS4A1,0.0,False,0.0,False,3.0,False
ENSG00000156787,TBC1D31,17.0,True,67.0,True,9.0,True
ENSG00000156795,NTAQ1,0.0,True,1.0,True,1.0,True
ENSG00000156802,ATAD2,0.0,True,0.0,True,0.0,True
ENSG00000156804,FBXO32,1354.0,True,747.0,True,386.0,True
ENSG00000156831,NSMCE2,7.0,False,22.0,True,28.0,False
ENSG00000156853,ZNF689,1.0,True,0.0,True,0.0,True
ENSG00000156858,PRR14,0.0,True,2.0,True,0.0,True
ENSG00000156860,FBRS,39.0,True,187.0,True,75.0,True
ENSG00000156873,PHKG2,4.0,True,2.0,True,7.0,True
ENSG00000156875,MFSD14A,2.0,True,1.0,True,0.0,True
ENSG00000156925,ZIC3,0.0,False,2.0,False,2.0,False
ENSG00000156928,MALSU1,5.0,True,4.0,True,10.0,True
ENSG00000156931,VPS8,1.0,True,3.0,True,536.0,True
ENSG00000156958,GALK2,3.0,True,130.0,True,2.0,True
ENSG00000156968,MPV17L,1.0,False,0.0,False,7.0,False
ENSG00000156973,PDE6D,2.0,False,0.0,False,30.0,True
ENSG00000156976,EIF4A2,58.0,True,138.0,True,,
ENSG00000156983,BRPF1,1004.0,True,1787.0,True,801.0,True
ENSG00000156990,RPUSD3,12.0,True,0.0,True,1237.0,True
ENSG00000157014,TATDN2,198.0,True,52.0,True,31.0,True
ENSG00000157036,EXOG,10.0,True,5.0,False,4.0,False
ENSG00000157045,NTAN1,0.0,True,0.0,True,0.0,True
ENSG00000157077,ZFYVE9,3.0,False,5.0,True,3.0,False
ENSG00000157103,SLC6A1,0.0,False,0.0,False,0.0,False
ENSG00000157106,SMG1,2033.0,True,2683.0,True,1704.0,True
ENSG00000157107,FCHO2,0.0,False,0.0,False,0.0,False
ENSG00000157110,RBPMS,0.0,False,0.0,False,3.0,False
ENSG00000157181,ODR4,6.0,True,27.0,False,1.0,True
ENSG00000157184,CPT2,2.0,True,0.0,True,0.0,True
ENSG00000157191,NECAP2,7.0,True,7.0,True,10.0,True
ENSG00000157193,LRP8,0.0,True,1.0,True,0.0,True
ENSG00000157212,PAXIP1,1070.0,True,991.0,True,1240.0,True
ENSG00000157216,SSBP3,2.0,True,0.0,True,3.0,True
ENSG00000157259,GATAD1,150.0,True,166.0,True,124.0,True
ENSG00000157303,SUSD3,0.0,True,0.0,True,0.0,True
ENSG00000157315,TMED6,1.0,False,1.0,False,1.0,False
ENSG00000157326,DHRS4,0.0,False,1.0,False,0.0,False
ENSG00000157343,ARMC12,1.0,False,0.0,False,0.0,False
ENSG00000157349,DDX19B,0.0,True,0.0,True,0.0,True
ENSG00000157350,ST3GAL2,1.0,True,10.0,True,4.0,True
ENSG00000157353,FCSK,0.0,True,0.0,True,0.0,True
ENSG00000157379,DHRS1,3.0,False,4.0,False,19.0,True
ENSG00000157388,CACNA1D,0.0,False,2.0,False,2.0,False
ENSG00000157404,KIT,0.0,False,0.0,False,1.0,False
ENSG00000157426,AASDH,150.0,True,0.0,True,100.0,True
ENSG00000157429,ZNF19,0.0,False,0.0,False,0.0,False
ENSG00000157450,RNF111,318.0,True,6.0,True,5.0,True
ENSG00000157456,CCNB2,3.0,True,5.0,True,5.0,True
ENSG00000157483,MYO1E,0.0,True,1.0,True,1.0,True
ENSG00000157514,TSC22D3,0.0,True,0.0,False,1.0,True
ENSG00000157538,VPS26C,0.0,True,0.0,True,1.0,True
ENSG00000157540,DYRK1A,0.0,True,0.0,True,0.0,True
ENSG00000157554,ERG,3.0,False,20.0,False,15.0,False
ENSG00000157557,ETS2,1.0,True,4.0,True,1.0,True
ENSG00000157570,TSPAN18,3.0,True,1.0,False,8.0,False
ENSG00000157593,SLC35B2,9.0,True,1.0,True,2.0,True
ENSG00000157600,TMEM164,0.0,False,0.0,False,1.0,True
ENSG00000157601,MX1,4.0,True,7.0,True,7.0,True
ENSG00000157613,CREB3L1,0.0,False,0.0,False,0.0,False
ENSG00000157625,TAB3,0.0,True,1.0,True,2.0,True
ENSG00000157637,SLC38A10,2.0,True,1.0,True,21.0,True
ENSG00000157654,PALM2AKAP2,1.0,False,2.0,False,3.0,False
ENSG00000157657,ZNF618,32.0,False,6.0,False,4.0,False
ENSG00000157680,DGKI,0.0,False,0.0,False,1.0,False
ENSG00000157693,TMEM268,19.0,True,4.0,True,11.0,True
ENSG00000157741,UBN2,0.0,True,0.0,True,0.0,True
ENSG00000157764,BRAF,1.0,True,0.0,True,0.0,True
ENSG00000157796,WDR19,0.0,False,3.0,True,2.0,True
ENSG00000157800,SLC37A3,6.0,True,13.0,True,10.0,True
ENSG00000157823,AP3S2,0.0,True,0.0,True,2.0,True
ENSG00000157827,FMNL2,0.0,False,0.0,True,0.0,False
ENSG00000157833,GAREM2,1.0,False,9.0,False,5.0,False
ENSG00000157837,SPPL3,2.0,True,3.0,True,0.0,True
ENSG00000157869,RAB28,1.0,True,1.0,True,1.0,True
ENSG00000157870,PRXL2B,96.0,True,2.0,True,4.0,True
ENSG00000157873,TNFRSF14,8.0,True,0.0,True,0.0,True
ENSG00000157881,PANK4,5.0,False,31.0,False,42.0,True
ENSG00000157895,C12orf43,2.0,True,7.0,True,1.0,True
ENSG00000157911,PEX10,0.0,True,0.0,True,3.0,True
ENSG00000157916,RER1,1.0,False,0.0,False,3.0,True
ENSG00000157933,SKI,22.0,True,4.0,True,10.0,True
ENSG00000157954,WIPI2,31.0,True,6.0,True,23.0,True
ENSG00000157978,LDLRAP1,0.0,True,0.0,False,2.0,True
ENSG00000157985,AGAP1,2.0,False,1.0,False,1.0,False
ENSG00000157992,KRTCAP3,4.0,False,3.0,False,2.0,False
ENSG00000157999,ANKRD61,1.0,False,81.0,True,1176.0,True
ENSG00000158006,PAFAH2,2.0,False,1.0,False,0.0,False
ENSG00000158019,BABAM2,1.0,True,4.0,True,12.0,True
ENSG00000158042,MRPL17,9.0,False,32.0,False,122.0,False
ENSG00000158050,DUSP2,0.0,True,11.0,True,5.0,True
ENSG00000158055,GRHL3,1.0,False,2.0,False,3.0,False
ENSG00000158062,UBXN11,7.0,True,20.0,True,11.0,True
ENSG00000158079,PTPDC1,0.0,False,2.0,False,5.0,True
ENSG00000158092,NCK1,4.0,True,1.0,True,4.0,True
ENSG00000158106,RHPN1,4.0,True,3.0,False,3.0,True
ENSG00000158109,TPRG1L,8.0,True,6.0,True,58.0,True
ENSG00000158122,PRXL2C,1.0,True,1.0,True,1.0,True
ENSG00000158156,XKR8,9.0,True,2.0,True,3.0,True
ENSG00000158158,CNNM4,4.0,True,2.0,True,2.0,True
ENSG00000158161,EYA3,1.0,True,3.0,True,0.0,True
ENSG00000158169,FANCC,0.0,True,7.0,True,76.0,True
ENSG00000158195,WASF2,722.0,True,41.0,True,168.0,True
ENSG00000158201,ABHD3,0.0,True,0.0,True,1.0,True
ENSG00000158234,FAIM,1.0,True,0.0,True,2.0,True
ENSG00000158286,RNF207,0.0,False,1.0,False,1.0,False
ENSG00000158290,CUL4B,571.0,True,98.0,True,21.0,True
ENSG00000158301,GPRASP2,15.0,True,11.0,False,12.0,False
ENSG00000158321,AUTS2,15.0,True,16.0,False,9.0,False
ENSG00000158373,H2BC5,4.0,False,2.0,False,2.0,False
ENSG00000158402,CDC25C,1.0,True,2.0,True,0.0,True
ENSG00000158406,H4C8,0.0,False,0.0,False,0.0,False
ENSG00000158411,MITD1,10.0,True,0.0,True,249.0,True
ENSG00000158427,TMSB15B,0.0,False,0.0,True,0.0,True
ENSG00000158435,CNOT11,351.0,True,660.0,True,386.0,True
ENSG00000158457,TSPAN33,1.0,False,1.0,False,1.0,False
ENSG00000158458,NRG2,271.0,False,132.0,False,42.0,False
ENSG00000158467,AHCYL2,0.0,False,0.0,False,0.0,False
ENSG00000158470,B4GALT5,27.0,True,7.0,True,10.0,True
ENSG00000158480,SPATA2,5.0,True,5.0,True,13.0,True
ENSG00000158483,FAM86C1P,0.0,False,0.0,False,0.0,False
ENSG00000158486,DNAH3,853.0,False,491.0,False,0.0,False
ENSG00000158517,NCF1,1.0,False,0.0,False,2.0,False
ENSG00000158525,CPA5,0.0,False,0.0,False,0.0,False
ENSG00000158526,TSR2,187.0,True,,,,
ENSG00000158552,ZFAND2B,1.0,True,9.0,True,6.0,True
ENSG00000158555,GDPD5,7.0,True,10.0,False,8.0,True
ENSG00000158571,PFKFB1,0.0,False,0.0,False,1.0,False
ENSG00000158578,ALAS2,0.0,False,3.0,False,1.0,False
ENSG00000158604,TMED4,91.0,True,94.0,True,40.0,True
ENSG00000158615,PPP1R15B,198.0,True,50.0,True,178.0,True
ENSG00000158623,COPG2,1.0,True,3.0,True,1.0,True
ENSG00000158639,PAGE5,0.0,False,0.0,False,0.0,False
ENSG00000158669,GPAT4,0.0,True,1.0,True,0.0,True
ENSG00000158691,ZSCAN12,0.0,True,0.0,True,3.0,True
ENSG00000158710,TAGLN2,0.0,True,0.0,True,1.0,True
ENSG00000158711,ELK4,1.0,True,2.0,True,0.0,True
ENSG00000158714,SLAMF8,0.0,False,1.0,False,1.0,False
ENSG00000158716,DUSP23,1.0,True,2.0,True,14.0,True
ENSG00000158717,RNF166,2.0,True,1.0,True,5.0,True
ENSG00000158747,NBL1,2.0,True,2.0,True,3.0,True
ENSG00000158769,F11R,1.0,True,0.0,False,0.0,True
ENSG00000158773,USF1,4.0,True,8.0,True,9.0,True
ENSG00000158792,SPATA2L,0.0,False,0.0,True,0.0,False
ENSG00000158793,NIT1,2.0,True,7.0,True,1.0,True
ENSG00000158796,DEDD,2.0,True,2.0,True,6.0,True
ENSG00000158805,ZNF276,9.0,True,9.0,True,14.0,True
ENSG00000158813,EDA,0.0,False,0.0,False,0.0,False
ENSG00000158825,CDA,3.0,False,1.0,False,3.0,False
ENSG00000158828,PINK1,2.0,True,6.0,True,3.0,True
ENSG00000158850,B4GALT3,2.0,True,0.0,True,0.0,True
ENSG00000158856,DMTN,4.0,False,2.0,False,3.0,False
ENSG00000158863,FHIP2B,0.0,True,5.0,True,3.0,True
ENSG00000158864,NDUFS2,11.0,True,1.0,True,92.0,True
ENSG00000158869,FCER1G,0.0,False,1.0,False,0.0,False
ENSG00000158882,TOMM40L,1.0,True,0.0,True,0.0,True
ENSG00000158887,MPZ,0.0,False,1.0,False,1.0,False
ENSG00000158941,CCAR2,11.0,True,30.0,True,4.0,True
ENSG00000158966,CACHD1,57.0,False,159.0,False,66.0,False
ENSG00000158985,CDC42SE2,4.0,True,5.0,True,4.0,True
ENSG00000158987,RAPGEF6,1.0,False,6.0,True,0.0,False
ENSG00000159023,EPB41,0.0,False,0.0,True,5.0,True
ENSG00000159055,MIS18A,4.0,False,,,,
ENSG00000159063,ALG8,81.0,True,549.0,True,806.0,True
ENSG00000159069,FBXW5,4.0,True,1.0,False,0.0,True
ENSG00000159079,CFAP298,486.0,True,1424.0,True,,
ENSG00000159082,SYNJ1,0.0,True,0.0,True,1.0,True
ENSG00000159110,IFNAR2,24.0,True,20.0,True,16.0,True
ENSG00000159111,MRPL10,94.0,False,35.0,False,,
ENSG00000159128,IFNGR2,4.0,False,69.0,True,1.0,True
ENSG00000159131,GART,2.0,True,1.0,True,58.0,True
ENSG00000159164,SV2A,0.0,False,1.0,False,3.0,False
ENSG00000159176,CSRP1,0.0,True,1.0,True,0.0,True
ENSG00000159184,HOXB13,101.0,False,0.0,False,0.0,False
ENSG00000159189,C1QC,1.0,False,1.0,False,1.0,False
ENSG00000159199,ATP5MC1,10.0,True,48.0,True,1.0,True
ENSG00000159200,RCAN1,0.0,False,0.0,False,0.0,True
ENSG00000159202,UBE2Z,0.0,True,2.0,True,0.0,True
ENSG00000159208,CIART,0.0,False,7.0,True,7.0,True
ENSG00000159210,SNF8,1.0,False,3.0,True,,
ENSG00000159216,RUNX1,0.0,False,0.0,False,0.0,False
ENSG00000159228,CBR1,1.0,True,0.0,True,0.0,True
ENSG00000159231,CBR3,0.0,True,1.0,True,0.0,True
ENSG00000159256,MORC3,24.0,True,9.0,True,4.0,True
ENSG00000159263,SIM2,0.0,False,0.0,False,1.0,False
ENSG00000159267,HLCS,1.0,True,4.0,True,1.0,True
ENSG00000159314,ARHGAP27,8.0,True,933.0,True,75.0,True
ENSG00000159322,ADPGK,1.0,True,0.0,True,0.0,True
ENSG00000159335,PTMS,0.0,True,1.0,True,0.0,True
ENSG00000159339,PADI4,4.0,False,7.0,False,2.0,False
ENSG00000159346,ADIPOR1,1.0,True,1.0,True,4.0,True
ENSG00000159348,CYB5R1,2.0,True,3.0,True,3.0,True
ENSG00000159352,PSMD4,,,62.0,False,66.0,False
ENSG00000159363,ATP13A2,0.0,True,0.0,True,3.0,True
ENSG00000159387,IRX6,0.0,False,0.0,False,0.0,False
ENSG00000159388,BTG2,0.0,True,1.0,True,1.0,True
ENSG00000159399,HK2,3.0,True,6.0,True,235.0,True
ENSG00000159403,C1R,0.0,False,0.0,False,1.0,True
ENSG00000159433,STARD9,3.0,True,10.0,False,2.0,True
ENSG00000159445,THEM4,0.0,True,2.0,True,1.0,True
ENSG00000159459,UBR1,94.0,False,173.0,False,81.0,False
ENSG00000159461,AMFR,4.0,True,4.0,True,4.0,True
ENSG00000159479,MED8,,,10.0,False,,
ENSG00000159496,RGL4,0.0,True,0.0,False,2.0,True
ENSG00000159556,ISL2,1.0,True,1.0,False,1.0,True
ENSG00000159579,RSPRY1,2.0,True,1.0,True,1.0,True
ENSG00000159592,GPBP1L1,5.0,True,7.0,True,2.0,True
ENSG00000159593,NAE1,77.0,False,,,105.0,False
ENSG00000159596,TMEM69,0.0,True,1.0,True,1.0,True
ENSG00000159618,ADGRG5,17.0,True,38.0,True,35.0,True
ENSG00000159640,ACE,0.0,False,0.0,False,1.0,False
ENSG00000159658,EFCAB14,1.0,True,0.0,True,0.0,True
ENSG00000159674,SPON2,0.0,False,0.0,False,1.0,False
ENSG00000159685,CHCHD6,2.0,False,0.0,True,0.0,True
ENSG00000159692,CTBP1,2153.0,False,2154.0,False,1991.0,False
ENSG00000159733,ZFYVE28,0.0,True,0.0,False,0.0,True
ENSG00000159753,CARMIL2,85.0,True,2544.0,True,1917.0,True
ENSG00000159761,C16orf86,7.0,False,5.0,False,8.0,False
ENSG00000159763,PIP,34.0,False,2.0,False,3.0,False
ENSG00000159788,RGS12,0.0,False,0.0,False,2.0,False
ENSG00000159792,PSKH1,4.0,True,0.0,True,3.0,True
ENSG00000159840,ZYX,0.0,True,0.0,True,0.0,True
ENSG00000159873,CCDC117,0.0,True,0.0,True,0.0,True
ENSG00000159882,ZNF230,2.0,False,1.0,False,3.0,True
ENSG00000159884,CCDC107,0.0,True,3.0,True,4.0,True
ENSG00000159885,ZNF222,2.0,False,1.0,False,5.0,False
ENSG00000159899,NPR2,2.0,False,0.0,False,1.0,False
ENSG00000159905,ZNF221,662.0,True,0.0,False,0.0,False
ENSG00000159915,ZNF233,0.0,False,0.0,False,0.0,False
ENSG00000159917,ZNF235,0.0,True,0.0,True,0.0,True
ENSG00000159921,GNE,0.0,True,3.0,True,362.0,True
ENSG00000159958,TNFRSF13C,0.0,False,0.0,False,0.0,False
ENSG00000160013,PTGIR,0.0,True,0.0,True,0.0,True
ENSG00000160014,CALM3,0.0,True,0.0,True,0.0,True
ENSG00000160049,DFFA,0.0,True,0.0,True,3.0,True
ENSG00000160050,CCDC28B,417.0,True,34.0,True,15.0,True
ENSG00000160051,IQCC,1.0,True,1.0,True,2.0,True
ENSG00000160055,TMEM234,0.0,False,129.0,True,7.0,False
ENSG00000160058,BSDC1,0.0,True,0.0,True,0.0,True
ENSG00000160062,ZBTB8A,0.0,False,0.0,False,0.0,False
ENSG00000160072,ATAD3B,0.0,True,0.0,True,0.0,True
ENSG00000160087,UBE2J2,27.0,True,3.0,True,1.0,True
ENSG00000160094,ZNF362,0.0,True,1.0,True,1.0,True
ENSG00000160113,NR2F6,15.0,False,5.0,False,3.0,False
ENSG00000160117,ANKLE1,1.0,False,3.0,True,1.0,True
ENSG00000160124,MIX23,3.0,False,1.0,True,1.0,True
ENSG00000160145,KALRN,0.0,False,0.0,False,0.0,False
ENSG00000160179,ABCG1,0.0,False,0.0,False,0.0,False
ENSG00000160180,TFF3,0.0,False,0.0,False,0.0,False
ENSG00000160183,TMPRSS3,0.0,False,1.0,False,1.0,True
ENSG00000160185,UBASH3A,1.0,True,1.0,True,2.0,True
ENSG00000160190,SLC37A1,1.0,False,3.0,True,0.0,False
ENSG00000160191,PDE9A,2.0,False,1.0,False,0.0,False
ENSG00000160194,NDUFV3,1.0,True,1.0,True,0.0,True
ENSG00000160199,PKNOX1,182.0,True,264.0,True,274.0,True
ENSG00000160200,CBS,1.0,False,0.0,False,0.0,True
ENSG00000160208,RRP1B,1.0,True,0.0,True,1.0,True
ENSG00000160209,PDXK,1.0,True,0.0,True,0.0,True
ENSG00000160211,G6PD,1.0,True,1.0,True,6.0,True
ENSG00000160213,CSTB,24.0,True,1.0,True,1.0,True
ENSG00000160216,AGPAT3,1.0,True,2.0,True,2.0,True
ENSG00000160218,TRAPPC10,2.0,True,1.0,True,0.0,True
ENSG00000160219,GAB3,0.0,True,0.0,True,3.0,True
ENSG00000160223,ICOSLG,0.0,False,0.0,False,0.0,False
ENSG00000160224,AIRE,0.0,False,0.0,False,1.0,False
ENSG00000160226,CFAP410,0.0,True,0.0,False,0.0,False
ENSG00000160255,ITGB2,133.0,True,122.0,True,68.0,True
ENSG00000160256,SLX9,3.0,True,4.0,True,7.0,True
ENSG00000160271,RALGDS,10.0,False,6.0,False,5.0,False
ENSG00000160284,SPATC1L,0.0,False,0.0,False,0.0,False
ENSG00000160285,LSS,1.0,True,0.0,False,152.0,True
ENSG00000160298,C21orf58,16.0,True,0.0,True,1.0,True
ENSG00000160299,PCNT,2.0,True,4.0,False,8.0,False
ENSG00000160305,DIP2A,0.0,True,0.0,True,3.0,True
ENSG00000160307,S100B,5.0,False,2.0,False,2.0,False
ENSG00000160310,PRMT2,0.0,True,0.0,True,0.0,True
ENSG00000160318,CLDND2,8.0,False,43.0,True,6.0,True
ENSG00000160321,ZNF208,0.0,False,2.0,False,1.0,False
ENSG00000160325,CACFD1,0.0,False,1.0,False,0.0,False
ENSG00000160326,SLC2A6,1.0,False,1.0,False,2.0,False
ENSG00000160336,ZNF761,2.0,False,2.0,False,2.0,False
ENSG00000160349,LCN1,0.0,False,0.0,False,2.0,False
ENSG00000160352,ZNF714,2.0,True,6.0,True,1.0,True
ENSG00000160360,GPSM1,12.0,False,0.0,False,2.0,False
ENSG00000160392,C19orf47,1.0,True,4.0,True,5.0,True
ENSG00000160404,TOR2A,1.0,False,0.0,False,0.0,False
ENSG00000160408,ST6GALNAC6,1149.0,True,15.0,True,7.0,False
ENSG00000160410,SHKBP1,7.0,True,6.0,True,6.0,True
ENSG00000160439,RDH13,33.0,True,124.0,True,9.0,True
ENSG00000160445,ZER1,0.0,True,0.0,True,0.0,True
ENSG00000160446,ZDHHC12,137.0,True,7.0,True,3.0,False
ENSG00000160447,PKN3,0.0,True,1.0,True,85.0,True
ENSG00000160469,BRSK1,1.0,False,1.0,False,1.0,True
ENSG00000160551,TAOK1,0.0,True,0.0,True,0.0,True
ENSG00000160570,DEDD2,0.0,True,3.0,True,17.0,True
ENSG00000160584,SIK3,456.0,True,478.0,True,1809.0,True
ENSG00000160588,MPZL3,0.0,True,0.0,True,0.0,True
ENSG00000160593,JAML,3.0,True,1.0,True,2.0,True
ENSG00000160602,NEK8,1.0,True,3.0,True,1.0,True
ENSG00000160606,TLCD1,0.0,False,1.0,True,0.0,False
ENSG00000160613,PCSK7,13.0,True,11.0,True,3.0,True
ENSG00000160633,SAFB,6.0,True,4.0,True,2.0,True
ENSG00000160654,CD3G,4.0,True,4965.0,True,1373.0,True
ENSG00000160678,S100A1,9.0,False,15.0,False,14.0,False
ENSG00000160679,CHTOP,1.0,True,0.0,True,0.0,True
ENSG00000160683,CXCR5,0.0,False,1.0,True,0.0,True
ENSG00000160685,ZBTB7B,1.0,True,1.0,True,1.0,True
ENSG00000160688,FLAD1,60.0,True,267.0,True,402.0,True
ENSG00000160691,SHC1,15.0,True,3.0,True,32.0,True
ENSG00000160695,VPS11,1.0,True,1.0,True,5.0,True
ENSG00000160703,NLRX1,488.0,True,14.0,True,24.0,True
ENSG00000160710,ADAR,,,3.0,True,2.0,True
ENSG00000160712,IL6R,3.0,False,3.0,False,1.0,False
ENSG00000160714,UBE2Q1,1.0,True,1.0,True,1.0,True
ENSG00000160741,CRTC2,366.0,True,2.0,True,6.0,True
ENSG00000160746,ANO10,0.0,True,0.0,True,0.0,True
ENSG00000160753,RUSC1,0.0,False,1.0,True,1.0,False
ENSG00000160767,ENTREP3,1.0,True,0.0,True,1.0,True
ENSG00000160781,PAQR6,0.0,False,0.0,False,3.0,False
ENSG00000160785,SLC25A44,0.0,True,0.0,True,2.0,True
ENSG00000160789,LMNA,57.0,True,3.0,True,9.0,True
ENSG00000160791,CCR5,0.0,True,1.0,True,1.0,True
ENSG00000160796,NBEAL2,1.0,True,3.0,True,4.0,True
ENSG00000160799,CCDC12,2905.0,False,593.0,True,148.0,False
ENSG00000160803,UBQLN4,12.0,True,6.0,True,22.0,True
ENSG00000160813,PPP1R35,1.0,True,2.0,True,0.0,True
ENSG00000160818,GPATCH4,1.0,True,2.0,True,4.0,True
ENSG00000160856,FCRL3,1.0,False,0.0,False,0.0,False
ENSG00000160862,AZGP1,1.0,False,0.0,False,0.0,False
ENSG00000160877,NACC1,1.0,False,8.0,False,0.0,False
ENSG00000160883,HK3,1.0,False,5.0,False,0.0,False
ENSG00000160888,IER2,2.0,False,1.0,False,1.0,False
ENSG00000160908,ZNF394,6.0,True,1.0,True,1.0,True
ENSG00000160932,LY6E,0.0,True,1.0,True,0.0,True
ENSG00000160959,LRRC14,3.0,False,,,1.0,False
ENSG00000160961,ZNF333,0.0,False,1.0,True,1.0,True
ENSG00000160972,PPP1R16A,0.0,False,0.0,True,0.0,False
ENSG00000160973,FOXH1,0.0,False,1.0,False,0.0,False
ENSG00000160991,ORAI2,0.0,True,42.0,True,14.0,True
ENSG00000160993,ALKBH4,3.0,True,1.0,True,1.0,True
ENSG00000161010,MRNIP,0.0,True,1.0,True,2.0,True
ENSG00000161011,SQSTM1,1.0,False,1.0,False,2.0,False
ENSG00000161013,MGAT4B,0.0,True,2.0,True,4.0,True
ENSG00000161021,MAML1,0.0,True,0.0,True,1.0,True
ENSG00000161036,LRWD1,3.0,True,2.0,True,3.0,True
ENSG00000161048,NAPEPLD,3.0,True,1.0,True,2.0,True
ENSG00000161055,SCGB3A1,3.0,False,3.0,False,5.0,False
ENSG00000161091,MFSD12,1.0,True,0.0,True,0.0,True
ENSG00000161133,USP41P,0.0,False,0.0,False,3.0,False
ENSG00000161179,YDJC,0.0,True,4.0,True,1.0,True
ENSG00000161202,DVL3,4.0,True,7.0,True,2.0,True
ENSG00000161204,ABCF3,0.0,False,0.0,False,0.0,False
ENSG00000161217,PCYT1A,0.0,True,3.0,True,1.0,True
ENSG00000161265,U2AF1L4,2.0,True,2.0,True,2.0,True
ENSG00000161267,BDH1,1.0,True,1.0,True,0.0,True
ENSG00000161277,THAP8,2.0,False,2.0,False,1.0,False
ENSG00000161298,ZNF382,0.0,False,0.0,True,0.0,True
ENSG00000161328,LRRC56,3.0,False,7.0,False,11.0,False
ENSG00000161381,PLXDC1,2.0,False,0.0,False,0.0,False
ENSG00000161395,PGAP3,0.0,True,0.0,True,0.0,True
ENSG00000161405,IKZF3,2.0,False,0.0,False,2.0,False
ENSG00000161513,FDXR,5.0,True,8.0,True,1.0,True
ENSG00000161533,ACOX1,5.0,True,7.0,True,7.0,True
ENSG00000161542,PRPSAP1,7.0,True,9.0,True,2.0,True
ENSG00000161544,CYGB,0.0,False,3.0,False,1.0,False
ENSG00000161547,SRSF2,0.0,False,3.0,False,0.0,False
ENSG00000161551,ZNF577,2.0,False,0.0,False,0.0,False
ENSG00000161558,TMEM143,2.0,True,1.0,True,2.0,True
ENSG00000161618,ALDH16A1,0.0,True,0.0,True,2.0,True
ENSG00000161638,ITGA5,3.0,True,5.0,True,7.0,True
ENSG00000161642,ZNF385A,0.0,False,2.0,False,0.0,False
ENSG00000161654,LSM12,534.0,True,344.0,True,519.0,True
ENSG00000161671,EMC10,1.0,True,3.0,True,2.0,True
ENSG00000161677,JOSD2,103.0,True,22.0,True,78.0,True
ENSG00000161692,DBF4B,0.0,True,5.0,True,0.0,True
ENSG00000161791,FMNL3,0.0,True,3.0,True,2.0,True
ENSG00000161798,AQP5,2.0,False,2.0,False,6.0,False
ENSG00000161813,LARP4,0.0,True,0.0,True,66.0,True
ENSG00000161835,TAMALIN,2.0,True,0.0,True,1.0,False
ENSG00000161847,RAVER1,23.0,True,255.0,True,100.0,True
ENSG00000161860,SYCE2,0.0,False,0.0,False,1.0,False
ENSG00000161904,LEMD2,0.0,True,0.0,True,0.0,True
ENSG00000161911,TREML1,2.0,False,2.0,False,6.0,False
ENSG00000161914,ZNF653,120.0,True,4.0,True,1.0,True
ENSG00000161921,CXCL16,4.0,False,2.0,False,2.0,False
ENSG00000161929,SCIMP,0.0,False,1.0,False,0.0,False
ENSG00000161940,BCL6B,0.0,False,1.0,False,0.0,False
ENSG00000161955,TNFSF13,2.0,False,1.0,False,1.0,True
ENSG00000161956,SENP3,27.0,True,5.0,True,1.0,True
ENSG00000161958,FGF11,1.0,False,6.0,False,3.0,True
ENSG00000161960,EIF4A1,178.0,True,227.0,True,538.0,True
ENSG00000161996,WDR90,1.0,True,1.0,True,0.0,True
ENSG00000161999,JMJD8,4.0,True,3.0,True,1.0,True
ENSG00000162004,CCDC78,3.0,False,7.0,False,3.0,False
ENSG00000162032,SPSB3,151.0,True,0.0,False,10.0,False
ENSG00000162062,TEDC2,131.0,True,31.0,True,0.0,False
ENSG00000162063,CCNF,614.0,True,124.0,True,196.0,True
ENSG00000162065,TBC1D24,0.0,True,0.0,True,0.0,True
ENSG00000162066,AMDHD2,0.0,True,0.0,True,1.0,True
ENSG00000162073,PAQR4,3.0,True,6.0,True,6.0,True
ENSG00000162076,FLYWCH2,1.0,True,3.0,True,0.0,True
ENSG00000162078,ZG16B,2.0,False,3.0,False,3.0,False
ENSG00000162086,ZNF75A,4.0,True,8.0,True,18.0,True
